"","codcomp","depto","secc","seg","zona","codloc","nomdepto","nomloc","nombarrioi","ccz","v_tot","v_tot_oc","v_tot_des","v_par","v_par_oc","v_par_des","v_col","v_col_oc","v_col_des","p_tot","p_tot_fem","p_tot_masc","p_part","p_part_fem","p_part_masc","p_col","p_col_fem","p_col_masc"
"59573","1501110007","15","01","110","007","15120","SALTO","SALTO","N/A","N/A",41,41,0,41,41,0,0,0,0,143,78,65,137,75,62,0,0,0
"59574","0301010015","03","01","010","015","03320","CANELONES","CANELONES","N/A","N/A",31,26,5,31,26,5,0,0,0,63,33,30,60,32,28,0,0,0
"59575","1703204027","17","03","204","027","17321","SORIANO","DOLORES","N/A","N/A",15,12,3,15,12,3,0,0,0,23,14,9,21,14,7,0,0,0
"59576","0301011016","03","01","011","016","03320","CANELONES","CANELONES","N/A","N/A",25,22,3,25,22,3,0,0,0,62,35,27,55,31,24,0,0,0
"59577","0301011013","03","01","011","013","03320","CANELONES","CANELONES","N/A","N/A",22,19,3,22,19,3,0,0,0,36,18,18,33,16,17,0,0,0
"59578","0301009016","03","01","009","016","03320","CANELONES","CANELONES","N/A","N/A",22,20,2,20,19,1,2,1,1,43,27,16,42,27,15,0,0,0
"59579","0301013006","03","01","013","006","03320","CANELONES","CANELONES","N/A","N/A",24,24,0,24,24,0,0,0,0,54,28,26,49,25,24,0,0,0
"59580","0301013400","03","01","013","400","03320","CANELONES","CANELONES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59581","0301013004","03","01","013","004","03320","CANELONES","CANELONES","N/A","N/A",30,25,5,30,25,5,0,0,0,59,32,27,58,32,26,0,0,0
"59582","0301102007","03","01","102","007","03320","CANELONES","CANELONES","N/A","N/A",18,18,0,18,18,0,0,0,0,80,41,39,42,21,21,0,0,0
"59583","1112004003","11","12","004","003","11120","PAYSANDU","PAYSANDU","N/A","N/A",35,33,2,34,33,1,1,0,1,85,46,39,74,43,31,0,0,0
"59584","1703205003","17","03","205","003","17321","SORIANO","DOLORES","N/A","N/A",21,13,8,20,13,7,1,0,1,29,15,14,27,14,13,0,0,0
"59585","1501012015","15","01","012","015","15120","SALTO","SALTO","N/A","N/A",33,32,1,33,32,1,0,0,0,91,47,44,82,43,39,0,0,0
"59586","1703201800","17","03","201","800","17321","SORIANO","DOLORES","N/A","N/A",10,8,2,10,8,2,0,0,0,24,14,10,23,13,10,0,0,0
"59587","0301102008","03","01","102","008","03320","CANELONES","CANELONES","N/A","N/A",25,21,4,25,21,4,0,0,0,42,21,21,34,17,17,0,0,0
"59588","0301008012","03","01","008","012","03320","CANELONES","CANELONES","N/A","N/A",7,5,2,7,5,2,0,0,0,8,5,3,7,4,3,0,0,0
"59589","0301009011","03","01","009","011","03320","CANELONES","CANELONES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59590","1501012002","15","01","012","002","15120","SALTO","SALTO","N/A","N/A",61,52,9,61,52,9,0,0,0,134,77,57,123,71,52,0,0,0
"59591","0901014033","09","01","014","033","09220","LAVALLEJA","MINAS","N/A","N/A",33,27,6,33,27,6,0,0,0,78,44,34,73,43,30,0,0,0
"59592","1801222402","18","01","222","402","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59593","1810009011","18","10","009","011","18321","TACUAREMBO","PASO DE LOS TOROS","N/A","N/A",23,17,6,23,17,6,0,0,0,36,18,18,31,17,14,0,0,0
"59594","0301009012","03","01","009","012","03320","CANELONES","CANELONES","N/A","N/A",4,3,1,4,3,1,0,0,0,10,3,7,10,3,7,0,0,0
"59595","0301012014","03","01","012","014","03320","CANELONES","CANELONES","N/A","N/A",18,15,3,18,15,3,0,0,0,30,18,12,28,17,11,0,0,0
"59596","0301012012","03","01","012","012","03320","CANELONES","CANELONES","N/A","N/A",25,24,1,25,24,1,0,0,0,50,31,19,46,28,18,0,0,0
"59597","0113050013","01","13","050","013","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",17,16,1,17,16,1,0,0,0,42,24,18,39,23,16,0,0,0
"59598","0113051013","01","13","051","013","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",45,44,1,45,44,1,0,0,0,96,46,50,93,46,47,0,0,0
"59599","1501031003","15","01","031","003","15120","SALTO","SALTO","N/A","N/A",27,25,2,27,25,2,0,0,0,83,42,41,78,39,39,0,0,0
"59600","1501031004","15","01","031","004","15120","SALTO","SALTO","N/A","N/A",35,29,6,35,29,6,0,0,0,88,48,40,84,45,39,0,0,0
"59601","0403106861","04","03","106","861","04522","CERRO LARGO","RIO BRANCO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59602","0317371407","03","17","371","407","03627","CANELONES","PARQUE DEL PLATA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59603","1501016600","15","01","016","600","15120","SALTO","SALTO","N/A","N/A",18,17,1,18,17,1,0,0,0,35,21,14,31,19,12,0,0,0
"59604","1703008800","17","03","008","800","17321","SORIANO","DOLORES","N/A","N/A",4,3,1,4,3,1,0,0,0,8,5,3,8,5,3,0,0,0
"59605","0301102805","03","01","102","805","03320","CANELONES","CANELONES","N/A","N/A",6,6,0,6,6,0,0,0,0,19,9,10,19,9,10,0,0,0
"59606","1001068024","10","01","068","024","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",5,1,4,5,1,4,0,0,0,2,1,1,2,1,1,0,0,0
"59607","1703512064","17","03","512","064","17950","SORIANO","CHACRAS DE DOLORES","N/A","N/A",6,6,0,6,6,0,0,0,0,12,5,7,12,5,7,0,0,0
"59608","1703103011","17","03","103","011","17321","SORIANO","DOLORES","N/A","N/A",21,20,1,21,20,1,0,0,0,57,25,32,54,24,30,0,0,0
"59609","0337227012","03","37","227","012","03024","CANELONES","PASO CARRASCO","N/A","N/A",49,49,0,49,49,0,0,0,0,114,61,53,108,59,49,0,0,0
"59610","0303408851","03","03","408","851","03337","CANELONES","LAS BRUJAS","N/A","N/A",21,18,3,21,18,3,0,0,0,54,29,25,54,29,25,0,0,0
"59611","0304344056","03","04","344","056","03343","CANELONES","18 DE MAYO","N/A","N/A",42,38,4,42,38,4,0,0,0,116,62,54,115,62,53,0,0,0
"59612","1703009031","17","03","009","031","17321","SORIANO","DOLORES","N/A","N/A",19,16,3,19,16,3,0,0,0,51,27,24,47,26,21,0,0,0
"59613","1101020003","11","01","020","003","11120","PAYSANDU","PAYSANDU","N/A","N/A",8,7,1,8,7,1,0,0,0,26,14,12,18,9,9,0,0,0
"59614","1501339060","15","01","339","060","15120","SALTO","SALTO","N/A","N/A",15,13,2,15,13,2,0,0,0,40,21,19,39,20,19,0,0,0
"59615","1813302408","18","13","302","408","18828","TACUAREMBO","LAS TOSCAS DE CARAGUATA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59616","1901007020","19","01","007","020","19220","TREINTA Y TRES","TREINTA Y TRES","N/A","N/A",10,8,2,10,8,2,0,0,0,38,16,22,32,14,18,0,0,0
"59617","1703201801","17","03","201","801","17321","SORIANO","DOLORES","N/A","N/A",8,8,0,8,8,0,0,0,0,20,12,8,20,12,8,0,0,0
"59618","1703412607","17","03","412","607","17950","SORIANO","CHACRAS DE DOLORES","N/A","N/A",27,16,11,27,16,11,0,0,0,42,20,22,42,20,22,0,0,0
"59619","1101126854","11","01","126","854","11120","PAYSANDU","PAYSANDU","N/A","N/A",32,31,1,32,31,1,0,0,0,91,52,39,91,52,39,0,0,0
"59620","0317475002","03","17","475","002","03900","CANELONES","RURAL","N/A","N/A",207,42,165,203,42,161,4,0,4,121,53,68,118,53,65,0,0,0
"59621","0312203804","03","12","203","804","03628","CANELONES","SAN BAUTISTA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59622","0302210027","03","02","210","027","03323","CANELONES","SANTA LUCIA","N/A","N/A",21,19,2,21,19,2,0,0,0,53,26,27,47,24,23,0,0,0
"59623","1410108403","14","10","108","403","14722","ROCHA","LA PALOMA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59624","1501016406","15","01","016","406","15120","SALTO","SALTO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59625","0301004402","03","01","004","402","03320","CANELONES","CANELONES","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59626","0110077006","01","10","077","006","01020","MONTEVIDEO","MONTEVIDEO","CARRASCO","08",38,34,4,38,34,4,0,0,0,94,47,47,92,45,47,0,0,0
"59627","1001069406","10","01","069","406","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59628","0501206004","05","01","206","004","05320","COLONIA","COLONIA DEL SACRAMENTO","N/A","N/A",25,25,0,25,25,0,0,0,0,48,25,23,42,23,19,0,0,0
"59629","1501014008","15","01","014","008","15120","SALTO","SALTO","N/A","N/A",36,33,3,36,33,3,0,0,0,94,57,37,88,52,36,0,0,0
"59630","1501013008","15","01","013","008","15120","SALTO","SALTO","N/A","N/A",88,77,11,88,77,11,0,0,0,190,98,92,180,93,87,0,0,0
"59631","1501013007","15","01","013","007","15120","SALTO","SALTO","N/A","N/A",23,17,6,22,17,5,1,0,1,44,23,21,41,22,19,0,0,0
"59632","1703201802","17","03","201","802","17321","SORIANO","DOLORES","N/A","N/A",4,4,0,4,4,0,0,0,0,7,5,2,7,5,2,0,0,0
"59633","0310012003","03","10","012","003","03900","CANELONES","RURAL","N/A","N/A",81,55,26,80,54,26,1,1,0,107,54,53,98,49,49,0,0,0
"59634","0121005850","01","21","005","850","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",40,39,1,40,39,1,0,0,0,94,49,45,88,44,44,0,0,0
"59635","0304245026","03","04","245","026","03421","CANELONES","PROGRESO","N/A","N/A",21,21,0,21,21,0,0,0,0,44,23,21,44,23,21,0,0,0
"59636","0121222031","01","21","222","031","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",15,15,0,15,15,0,0,0,0,41,21,20,38,20,18,0,0,0
"59637","0121222611","01","21","222","611","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59638","1504301003","15","04","301","003","15965","SALTO","RINCON DE VALENTIN","N/A","N/A",15,15,0,15,15,0,0,0,0,38,13,25,38,13,25,0,0,0
"59639","1212002850","12","12","002","850","12797","RIO NEGRO","ALGORTA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59640","1501034005","15","01","034","005","15120","SALTO","SALTO","N/A","N/A",13,12,1,13,12,1,0,0,0,36,22,14,26,17,9,0,0,0
"59641","1503207417","15","03","207","417","15120","SALTO","SALTO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59642","1001036856","10","01","036","856","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59643","0304245036","03","04","245","036","03421","CANELONES","PROGRESO","N/A","N/A",22,22,0,22,22,0,0,0,0,55,33,22,52,30,22,0,0,0
"59644","1112224019","11","12","224","019","11120","PAYSANDU","PAYSANDU","N/A","N/A",38,34,4,38,34,4,0,0,0,95,43,52,92,43,49,0,0,0
"59645","1501033009","15","01","033","009","15120","SALTO","SALTO","N/A","N/A",29,28,1,29,28,1,0,0,0,68,35,33,62,32,30,0,0,0
"59646","0121016804","01","21","016","804","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",90,90,0,90,90,0,0,0,0,248,122,126,246,122,124,0,0,0
"59647","0304245816","03","04","245","816","03421","CANELONES","PROGRESO","N/A","N/A",26,25,1,26,25,1,0,0,0,58,28,30,57,27,30,0,0,0
"59648","1501019800","15","01","019","800","15120","SALTO","SALTO","N/A","N/A",33,30,3,33,30,3,0,0,0,93,49,44,91,49,42,0,0,0
"59649","1501034004","15","01","034","004","15120","SALTO","SALTO","N/A","N/A",12,10,2,12,10,2,0,0,0,21,10,11,21,10,11,0,0,0
"59650","0304245030","03","04","245","030","03421","CANELONES","PROGRESO","N/A","N/A",46,44,2,46,44,2,0,0,0,122,61,61,119,60,59,0,0,0
"59651","0304245038","03","04","245","038","03421","CANELONES","PROGRESO","N/A","N/A",26,21,5,26,21,5,0,0,0,45,19,26,42,18,24,0,0,0
"59652","1101031450","11","01","031","450","11120","PAYSANDU","PAYSANDU","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59653","1101224211","11","01","224","211","11120","PAYSANDU","PAYSANDU","N/A","N/A",13,12,1,13,12,1,0,0,0,16,8,8,16,8,8,0,0,0
"59654","0120026019","01","20","026","019","01020","MONTEVIDEO","MONTEVIDEO","NUEVO PARIS","14",16,15,1,15,15,0,1,0,1,38,20,18,36,20,16,0,0,0
"59655","0120026018","01","20","026","018","01020","MONTEVIDEO","MONTEVIDEO","NUEVO PARIS","14",8,8,0,8,8,0,0,0,0,30,14,16,28,13,15,0,0,0
"59656","1501139019","15","01","139","019","15120","SALTO","SALTO","N/A","N/A",26,26,0,26,26,0,0,0,0,93,47,46,78,39,39,0,0,0
"59657","1001228850","10","01","228","850","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"59658","1801627401","18","01","627","401","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59659","0121016853","01","21","016","853","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",42,42,0,42,42,0,0,0,0,127,58,69,125,58,67,0,0,0
"59660","1001228851","10","01","228","851","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"59661","1501139847","15","01","139","847","15120","SALTO","SALTO","N/A","N/A",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"59662","0506112024","05","06","112","024","05321","COLONIA","CARMELO","N/A","N/A",25,25,0,25,25,0,0,0,0,60,26,34,55,25,30,0,0,0
"59663","0120020002","01","20","020","002","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",74,68,6,74,68,6,0,0,0,183,102,81,173,94,79,0,0,0
"59664","0120020010","01","20","020","010","01020","MONTEVIDEO","MONTEVIDEO","LA TEJA","14",70,62,8,70,62,8,0,0,0,137,66,71,127,61,66,0,0,0
"59665","0124211009","01","24","211","009","01020","MONTEVIDEO","MONTEVIDEO","POCITOS","05",120,112,8,120,112,8,0,0,0,213,124,89,207,122,85,0,0,0
"59666","1001228857","10","01","228","857","10022","MALDONADO","PUNTA BALLENA","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59667","0121146867","01","21","146","867","01020","MONTEVIDEO","MONTEVIDEO","NUEVO PARIS","13",30,30,0,30,30,0,0,0,0,75,39,36,75,39,36,0,0,0
"59668","0304146012","03","04","146","012","03421","CANELONES","PROGRESO","N/A","N/A",4,2,2,4,2,2,0,0,0,1,0,1,1,0,1,0,0,0
"59669","1501239050","15","01","239","050","15120","SALTO","SALTO","N/A","N/A",29,28,1,29,28,1,0,0,0,91,39,52,71,32,39,0,0,0
"59670","1201021851","12","01","021","851","12930","RIO NEGRO","LOS ARRAYANES","N/A","N/A",7,7,0,7,7,0,0,0,0,12,6,6,12,6,6,0,0,0
"59671","0121048001","01","21","048","001","01020","MONTEVIDEO","MONTEVIDEO","PEÑAROL, LAVALLEJA","13",19,18,1,19,18,1,0,0,0,49,26,23,44,24,20,0,0,0
"59672","0124003008","01","24","003","008","01020","MONTEVIDEO","MONTEVIDEO","POCITOS","05",26,25,1,26,25,1,0,0,0,69,33,36,69,33,36,0,0,0
"59673","0121146861","01","21","146","861","01020","MONTEVIDEO","MONTEVIDEO","NUEVO PARIS","13",50,50,0,50,50,0,0,0,0,132,72,60,130,72,58,0,0,0
"59674","1501239019","15","01","239","019","15120","SALTO","SALTO","N/A","N/A",20,20,0,20,20,0,0,0,0,56,30,26,55,30,25,0,0,0
"59675","1503202400","15","03","202","400","15821","SALTO","ALBISU","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59676","0501310801","05","01","310","801","05320","COLONIA","COLONIA DEL SACRAMENTO","N/A","N/A",11,9,2,11,9,2,0,0,0,20,9,11,19,9,10,0,0,0
"59677","0901220014","09","01","220","014","09220","LAVALLEJA","MINAS","N/A","N/A",22,22,0,22,22,0,0,0,0,56,29,27,48,26,22,0,0,0
"59678","0504103033","05","04","103","033","05724","COLONIA","LA PAZ","N/A","N/A",5,4,1,5,4,1,0,0,0,6,4,2,6,4,2,0,0,0
"59679","0121129864","01","21","129","864","01020","MONTEVIDEO","MONTEVIDEO","CONCILIACION","13",45,43,2,45,43,2,0,0,0,112,56,56,105,54,51,0,0,0
"59680","1503009410","15","03","009","410","15827","SALTO","TERMAS DEL DAYMAN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59681","1501040406","15","01","040","406","15924","SALTO","ARENITAS BLANCAS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59682","0113213047","01","13","213","047","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",42,42,0,42,42,0,0,0,0,69,40,29,69,40,29,0,0,0
"59683","0501314701","05","01","314","701","05320","COLONIA","COLONIA DEL SACRAMENTO","N/A","N/A",44,36,8,44,36,8,0,0,0,89,41,48,89,41,48,0,0,0
"59684","0113213048","01","13","213","048","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",37,36,1,37,36,1,0,0,0,84,33,51,84,33,51,0,0,0
"59685","1111302054","11","11","302","054","11621","PAYSANDU","QUEBRACHO","N/A","N/A",10,9,1,10,9,1,0,0,0,21,9,12,21,9,12,0,0,0
"59686","0113213049","01","13","213","049","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",34,33,1,34,33,1,0,0,0,79,39,40,79,39,40,0,0,0
"59687","1801024024","18","01","024","024","18020","TACUAREMBO","TACUAREMBO","N/A","N/A",23,21,2,23,21,2,0,0,0,50,26,24,50,26,24,0,0,0
"59688","0610105019","06","10","105","019","06960","DURAZNO","ROSSELL Y RIUS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59689","1505205601","15","05","205","601","15957","SALTO","PASO DE LAS PIEDRAS DE ARERUNGUA","N/A","N/A",8,4,4,8,4,4,0,0,0,13,7,6,13,7,6,0,0,0
"59690","1505205602","15","05","205","602","15957","SALTO","PASO DE LAS PIEDRAS DE ARERUNGUA","N/A","N/A",10,10,0,10,10,0,0,0,0,27,14,13,27,14,13,0,0,0
"59691","0608101403","06","08","101","403","06790","DURAZNO","CERRO CHATO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59692","1601015009","16","01","015","009","16220","SAN JOSE","SAN JOSE DE MAYO","N/A","N/A",4,2,2,2,1,1,2,1,1,11,4,7,3,2,1,0,0,0
"59693","0610105018","06","10","105","018","06960","DURAZNO","ROSSELL Y RIUS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59694","1206001016","12","06","001","016","12827","RIO NEGRO","VILLA MARIA","N/A","N/A",4,3,1,4,3,1,0,0,0,9,5,4,9,5,4,0,0,0
"59695","0304146016","03","04","146","016","03421","CANELONES","PROGRESO","N/A","N/A",23,22,1,23,22,1,0,0,0,68,35,33,68,35,33,0,0,0
"59696","0316115037","03","16","115","037","03530","CANELONES","FRACC. CNO. ANDALUZ Y R.84","N/A","N/A",18,16,2,18,16,2,0,0,0,53,33,20,53,33,20,0,0,0
"59697","1101007009","11","01","007","009","11120","PAYSANDU","PAYSANDU","N/A","N/A",44,41,3,44,41,3,0,0,0,90,46,44,82,43,39,0,0,0
"59698","1003023016","10","03","023","016","10522","MALDONADO","PAN DE AZUCAR","N/A","N/A",12,8,4,12,8,4,0,0,0,31,15,16,31,15,16,0,0,0
"59699","1501012010","15","01","012","010","15120","SALTO","SALTO","N/A","N/A",54,42,12,54,42,12,0,0,0,109,61,48,105,59,46,0,0,0
"59700","0316115005","03","16","115","005","03530","CANELONES","FRACC. CNO. ANDALUZ Y R.84","N/A","N/A",26,22,4,26,22,4,0,0,0,34,16,18,34,16,18,0,0,0
"59701","0512309078","05","12","309","078","05979","COLONIA","SANTA ANA","N/A","N/A",5,1,4,5,1,4,0,0,0,4,2,2,4,2,2,0,0,0
"59702","0316115018","03","16","115","018","03530","CANELONES","FRACC. CNO. ANDALUZ Y R.84","N/A","N/A",4,4,0,4,4,0,0,0,0,8,3,5,8,3,5,0,0,0
"59703","1102402046","11","02","402","046","11951","PAYSANDU","CHACRAS DE PAYSANDU","N/A","N/A",5,3,2,5,3,2,0,0,0,13,6,7,13,6,7,0,0,0
"59704","1504102008","15","04","102","008","15959","SALTO","PUNTAS DE VALENTIN","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59705","1403106007","14","03","106","007","14422","ROCHA","LASCANO","N/A","N/A",17,12,5,16,11,5,1,1,0,48,23,25,33,19,14,13,4,9
"59706","1501339800","15","01","339","800","15120","SALTO","SALTO","N/A","N/A",50,49,1,50,49,1,0,0,0,139,78,61,116,62,54,0,0,0
"59707","1003004601","10","03","004","601","10523","MALDONADO","PIRIAPOLIS","N/A","N/A",23,9,14,23,9,14,0,0,0,13,6,7,13,6,7,0,0,0
"59708","1507106031","15","07","106","031","15946","SALTO","LLUVERAS","N/A","N/A",1,1,0,1,1,0,0,0,0,4,2,2,4,2,2,0,0,0
"59709","1507106030","15","07","106","030","15946","SALTO","LLUVERAS","N/A","N/A",15,13,2,15,13,2,0,0,0,57,27,30,57,27,30,0,0,0
"59710","0304146853","03","04","146","853","03421","CANELONES","PROGRESO","N/A","N/A",11,10,1,11,10,1,0,0,0,26,12,14,26,12,14,0,0,0
"59711","1501033022","15","01","033","022","15120","SALTO","SALTO","N/A","N/A",38,36,2,38,36,2,0,0,0,107,63,44,100,58,42,0,0,0
"59712","0109039004","01","09","039","004","01900","MONTEVIDEO","RURAL","LEZICA, MELILLA","12",13,13,0,13,13,0,0,0,0,31,17,14,30,17,13,0,0,0
"59713","0610105005","06","10","105","005","06960","DURAZNO","ROSSELL Y RIUS","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59714","1005012086","10","05","012","086","10926","MALDONADO","BELLA VISTA","N/A","N/A",20,3,17,20,3,17,0,0,0,5,2,3,5,2,3,0,0,0
"59715","0304145013","03","04","145","013","03421","CANELONES","PROGRESO","N/A","N/A",17,16,1,17,16,1,0,0,0,32,18,14,31,18,13,0,0,0
"59716","1501033020","15","01","033","020","15120","SALTO","SALTO","N/A","N/A",17,15,2,17,15,2,0,0,0,54,26,28,47,23,24,0,0,0
"59717","1606307003","16","06","307","003","16961","SAN JOSE","RADIAL","N/A","N/A",22,19,3,22,19,3,0,0,0,47,22,25,47,22,25,0,0,0
"59718","0304246006","03","04","246","006","03421","CANELONES","PROGRESO","N/A","N/A",31,27,4,31,27,4,0,0,0,67,32,35,62,29,33,0,0,0
"59719","0803005004","08","03","005","004","08900","FLORIDA","RURAL","N/A","N/A",22,8,14,22,8,14,0,0,0,27,15,12,26,14,12,0,0,0
"59720","0501414853","05","01","414","853","05320","COLONIA","COLONIA DEL SACRAMENTO","N/A","N/A",6,6,0,6,6,0,0,0,0,15,6,9,15,6,9,0,0,0
"59721","0513005003","05","13","005","003","05900","COLONIA","RURAL","N/A","N/A",71,16,55,71,16,55,0,0,0,37,17,20,35,16,19,0,0,0
"59722","0304247009","03","04","247","009","03421","CANELONES","PROGRESO","N/A","N/A",48,35,13,48,35,13,0,0,0,75,45,30,74,44,30,0,0,0
"59723","0304247001","03","04","247","001","03421","CANELONES","PROGRESO","N/A","N/A",19,16,3,19,16,3,0,0,0,49,26,23,45,26,19,0,0,0
"59724","0317169002","03","17","169","002","03627","CANELONES","PARQUE DEL PLATA","N/A","N/A",12,9,3,12,9,3,0,0,0,21,11,10,21,11,10,0,0,0
"59725","1703014401","17","03","014","401","17939","SORIANO","PALO SOLO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59726","0304247008","03","04","247","008","03421","CANELONES","PROGRESO","N/A","N/A",1,1,0,1,1,0,0,0,0,3,0,3,3,0,3,0,0,0
"59727","0337218035","03","37","218","035","03521","CANELONES","BARROS BLANCOS","N/A","N/A",34,32,2,34,32,2,0,0,0,93,51,42,93,51,42,0,0,0
"59728","0501414860","05","01","414","860","05320","COLONIA","COLONIA DEL SACRAMENTO","N/A","N/A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59729","0110058009","01","10","058","009","01020","MONTEVIDEO","MONTEVIDEO","CARRASCO NORTE","08",26,25,1,26,25,1,0,0,0,76,41,35,76,41,35,0,0,0
"59730","0302011018","03","02","011","018","03323","CANELONES","SANTA LUCIA","N/A","N/A",18,15,3,18,15,3,0,0,0,25,17,8,25,17,8,0,0,0
"59731","0113236105","01","13","236","105","01020","MONTEVIDEO","MONTEVIDEO","LA PALOMA, TOMKINSON","17",111,110,1,111,110,1,0,0,0,306,145,161,287,133,154,0,0,0
"59732","1001023006","10","01","023","006","10020","MALDONADO","MALDONADO","N/A","N/A",30,23,7,30,23,7,0,0,0,58,38,20,54,35,19,0,0,0
"59733","1112005009","11","12","005","009","11120","PAYSANDU","PAYSANDU","N/A","N/A",21,20,1,21,20,1,0,0,0,53,29,24,49,26,23,0,0,0
"59734","0110638033","01","10","638","033","01020","MONTEVIDEO","MONTEVIDEO","LAS CANTERAS","08",54,52,2,54,52,2,0,0,0,122,72,50,122,72,50,0,0,0
"59735","0804001016","08","04","001","016","08790","FLORIDA","CERRO CHATO","N/A","N/A",7,6,1,7,6,1,0,0,0,17,10,7,17,10,7,0,0,0
"59736","0804001027","08","04","001","027","08790","FLORIDA","CERRO CHATO","N/A","N/A",9,7,2,9,7,2,0,0,0,14,8,6,12,7,5,0,0,0
"59737","0608101056","06","08","101","056","06790","DURAZNO","CERRO CHATO","N/A","N/A",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"59738","0504015010","05","04","015","010","05931","COLONIA","BLANCA ARENA","N/A","N/A",25,10,15,25,10,15,0,0,0,19,10,9,19,10,9,0,0,0
"59739","1101016005","11","01","016","005","11120","PAYSANDU","PAYSANDU","N/A","N/A",32,18,14,32,18,14,0,0,0,47,26,21,43,23,20,0,0,0
"59740","0113213611","01","13","213","611","01020","MONTEVIDEO","MONTEVIDEO","CASABO, PAJAS BLANCAS","17",16,16,0,16,16,0,0,0,0,42,23,19,42,23,19,0,0,0
"59741","0123003001","01","23","003","001","01020","MONTEVIDEO","MONTEVIDEO","TRES CRUCES","02",113,96,17,113,96,17,0,0,0,160,94,66,155,91,64,0,0,0
"59742","1001217027","10","01","217","027","10020","MALDONADO","MALDONADO","N/A","N/A",53,38,15,53,38,15,0,0,0,84,46,38,80,44,36,0,0,0
